,url,reviews,rating,price
8243,http://www.amazon.com/Leaving-Time-Novel-Jodi-Picoult-ebook/dp/B00HXYKYIE?tag=NYTBS-20,"7,779 customer reviews",4.3 out of 5 stars,$11.99 
8246,http://www.amazon.com/Cold-Heart-Tami-Hoag/dp/0525954546?tag=NYTBS-20,"1,198 customer reviews",4.4 out of 5 stars,$9.99 
8248,http://www.amazon.com/Redeployment-Phil-Klay/dp/1594204993?tag=NYTBS-20,"1,032 customer reviews",4.4 out of 5 stars,$11.99 
8250,http://www.amazon.com/Crash-Burn-Lisa-Gardner/dp/0525954562?tag=NYTBS-20,"1,337 customer reviews",4.2 out of 5 stars,$9.99 
8251,http://www.amazon.com/The-Whites-Novel-Richard-Price/dp/0805093990?tag=NYTBS-20,667 customer reviews,3.8 out of 5 stars,$9.99 
8253,http://www.amazon.com/The-Escape-John-Puller-Book-ebook/dp/B00IRISI42?tag=NYTBS-20,"7,845 customer reviews",4.6 out of 5 stars,$9.99 
8255,http://www.amazon.com/Mightier-than-Sword-Clifton-Chronicles/dp/1250034515?tag=NYTBS-20,"2,775 customer reviews",4.4 out of 5 stars,$9.99 
8256,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,"58,202 customer reviews",4.1 out of 5 stars,$9.99 
8258,http://www.amazon.com/The-Shadows-Novel-Dagger-Brotherhood/dp/0451417070?tag=NYTBS-20,"2,835 customer reviews",4.7 out of 5 stars,$7.99 
8259,http://www.amazon.com/Spool-Blue-Thread-novel-ebook/dp/B00MSS0WVY?tag=NYTBS-20,"4,039 customer reviews",3.5 out of 5 stars,$12.99 
8263,http://www.amazon.com/God-Help-Child-A-novel/dp/0307594173?tag=NYTBS-20,865 customer reviews,4.1 out of 5 stars,$11.99 
8264,http://www.amazon.com/At-Waters-Edge-A-Novel/dp/0385523238?tag=NYTBS-20,"2,690 customer reviews",3.9 out of 5 stars,$12.99 
8266,http://www.amazon.com/The-Fateful-Lightning-Novel-Civil/dp/0345549198?tag=NYTBS-20,647 customer reviews,4.6 out of 5 stars,$9.99 
8267,http://www.amazon.com/Melody-Lingers-Mary-Higgins-Clark-ebook/dp/B00NR1CZIE?tag=NYTBS-20,"1,296 customer reviews",4.5 out of 5 stars,$8.99 
8268,http://www.amazon.com/Code-Conduct-Thriller-Scot-Harvath-ebook/dp/B00P1PD344?tag=NYTBS-20,"2,485 customer reviews",4.5 out of 5 stars,$8.99 
8270,http://www.amazon.com/The-Rumor-Novel-Elin-Hilderbrand-ebook/dp/B00O7X61S6?tag=NYTBS-20,"1,821 customer reviews",4.1 out of 5 stars,$7.99 
8271,http://www.amazon.com/Devoted-Death-J-D-Robb-ebook/dp/B00SI0B74M?tag=NYTBS-20,"2,061 customer reviews",4.7 out of 5 stars,$7.99 
8272,http://www.amazon.com/Purity-Thorndike-Press-Large-Series/dp/1410482901?tag=NYTBS-20,"1,005 customer reviews",3.5 out of 5 stars,$9.99 
8273,http://www.amazon.com/Saturn-Run-John-Sandford/dp/0399176950?tag=NYTBS-20,"1,511 customer reviews",3.9 out of 5 stars,$9.99 
8274,http://www.amazon.com/Career-Evil-Cormoran-Strike-Novels/dp/0316349933?tag=NYTBS-20,"3,166 customer reviews",4.5 out of 5 stars,$8.99 
8275,http://www.amazon.com/The-Promise-Elvis-Cole-Novel/dp/039916149X?tag=NYTBS-20,"1,466 customer reviews",4.5 out of 5 stars,$9.99 
8276,http://www.amazon.com/The-Magic-Strings-Frankie-Presto/dp/0062294415?tag=NYTBS-20,"1,722 customer reviews",4.7 out of 5 stars,$11.99 
8278,http://www.amazon.com/Guilty-Will-Robie-David-Baldacci/dp/1455586439?tag=NYTBS-20,"4,393 customer reviews",4.5 out of 5 stars,$9.99 
8281,http://www.amazon.com/The-Force-Awakens-Star-Wars/dp/1101965495?tag=NYTBS-20,928 customer reviews,4.0 out of 5 stars,$9.99 
8283,http://www.amazon.com/After-You-Novel-Jojo-Moyes/dp/0525426590?tag=NYTBS-20,"5,201 customer reviews",4.2 out of 5 stars,$11.99 
8287,http://www.amazon.com/Time-Goes-Mary-Higgins-Clark-ebook/dp/B01B1U2ZUU?tag=NYTBS-20,973 customer reviews,4.5 out of 5 stars,$7.99 
8288,http://www.amazon.com/The-Apartment-Novel-Danielle-Steel-ebook/dp/B017G7JXNE?tag=NYTBS-20,"1,442 customer reviews",4.5 out of 5 stars,$8.99 
8289,http://www.amazon.com/Fireman-Novel-Joe-Hill-ebook/dp/B013C5M08O?tag=NYTBS-20,"1,686 customer reviews",4.2 out of 5 stars,$14.99 
8290,http://www.amazon.com/Weekenders-Novel-Mary-Kay-Andrews-ebook/dp/B0177626W4?tag=NYTBS-20,"1,184 customer reviews",4.3 out of 5 stars,$9.99 
8291,http://www.amazon.com/Black-Widow-Gabriel-Allon-Book-ebook/dp/B016UE6KTO?tag=NYTBS-20,"5,743 customer reviews",4.6 out of 5 stars,$9.99 
8292,http://www.amazon.com/Behind-Closed-Doors-intriguing-psychological/dp/1250121000?tag=NYTBS-20,"5,050 customer reviews",4.1 out of 5 stars,$9.99 
8293,http://www.amazon.com/Smooth-Operator-Teddy-Stuart-Woods/dp/0399185267?tag=NYTBS-20,711 customer reviews,4.4 out of 5 stars,$9.99 
8294,http://www.amazon.com/Couple-Next-Door-Novel/dp/0735221081?tag=NYTBS-20,"4,308 customer reviews",4.1 out of 5 stars,$9.99 
8295,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,"4,656 customer reviews",4.2 out of 5 stars,$8.99 
8296,https://www.amazon.com/Swing-Time-Zadie-Smith/dp/1594203989?tag=NYTBS-20,349 customer reviews,3.5 out of 5 stars,$12.99 
8297,https://www.amazon.com/Chemist-Stephenie-Meyer-ebook/dp/B01I9FFDI6?tag=NYTBS-20,"2,287 customer reviews",4.3 out of 5 stars,$9.99 
8300,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,"4,353 customer reviews",4.2 out of 5 stars,$11.99 
8302,https://www.amazon.com/Cutthroat-Isaac-Bell-Adventure-ebook/dp/B01HCGYXR0?tag=NYTBS-20,664 customer reviews,4.3 out of 5 stars,$9.99 
8303,http://www.amazon.com/Gentleman-Moscow-Novel-Amor-Towles/dp/0670026190?tag=NYTBS-20,"9,902 customer reviews",4.7 out of 5 stars,$13.99 
8304,https://www.amazon.com/Fix-Amos-Decker-David-Baldacci/dp/1455586560?tag=NYTBS-20,"3,981 customer reviews",4.5 out of 5 stars,$9.99 
8305,https://www.amazon.com/Since-We-Fell-Dennis-Lehane-ebook/dp/B01M312NB9?tag=NYTBS-20,859 customer reviews,3.6 out of 5 stars,$11.99 
8307,https://www.amazon.com/Nighthawk-NUMA-Files-Clive-Cussler-ebook/dp/B01M0I28M0?tag=NYTBS-20,877 customer reviews,4.6 out of 5 stars,$9.99 
8308,https://www.amazon.com/Dragon-Teeth-Novel-Michael-Crichton/dp/0062473352?tag=NYTBS-20,998 customer reviews,4.1 out of 5 stars,$6.55 
8310,https://www.amazon.com/Identicals-Novel-Elin-Hilderbrand-ebook/dp/B01LZP2AA3?tag=NYTBS-20,"1,494 customer reviews",4.4 out of 5 stars,$7.99 
8312,https://www.amazon.com/Lying-Game-Novel-Ruth-Ware/dp/1501156004?tag=NYTBS-20,961 customer reviews,3.8 out of 5 stars,$12.99 
8313,https://www.amazon.com/Rooster-Bar-John-Grisham-ebook/dp/B01N6YQAPS?tag=NYTBS-20,"5,003 customer reviews",3.7 out of 5 stars,$9.99 
8314,https://www.amazon.com/City-Endless-Night-Agent-Pendergast/dp/1455536946?tag=NYTBS-20,"1,006 customer reviews",4.3 out of 5 stars,$9.99 
8315,https://www.amazon.com/Before-We-Were-Yours-Novel/dp/0425284689?tag=NYTBS-20,"9,155 customer reviews",4.7 out of 5 stars,$12.99 
8316,https://www.amazon.com/Cast-Novel-Danielle-Steel-ebook/dp/B074YLL8GR?tag=NYTBS-20,343 customer reviews,4.4 out of 5 stars,$8.99 
8317,https://www.amazon.com/Clancy-Line-Sight-Jack-Novel-ebook/dp/B075HYJF6X?tag=NYTBS-20,456 customer reviews,3.7 out of 5 stars,$14.99 
8318,https://www.amazon.com/Little-Fires-Everywhere-Celeste-Ng-ebook/dp/B01N4VW75U?tag=NYTBS-20,"3,829 customer reviews",4.3 out of 5 stars,$13.99 
8319,http://www.amazon.com/Odd-Hours-Dean-Koontz/dp/0553807056?tag=NYTBS-20,920 customer reviews,4.4 out of 5 stars,$7.99 
8347,http://www.amazon.com/Love-Youre-With-Emily-Giffin/dp/0312348665?tag=NYTBS-20,702 customer reviews,4.0 out of 5 stars,$8.99 
8383,http://www.amazon.com/The-Front-Garano-Patricia-Cornwell-ebook/dp/B0017T0C9M?tag=NYTBS-20,323 customer reviews,3.0 out of 5 stars,$7.99 
8389,http://www.amazon.com/Sundays-at-Tiffanys-James-Patterson/dp/0446199443?tag=NYTBS-20,478 customer reviews,4.0 out of 5 stars,$6.99 
8419,http://www.amazon.com/Phantom-Prey-John-Sandford/dp/0425227987?tag=NYTBS-20,435 customer reviews,4.2 out of 5 stars,$9.99 
8431,http://www.amazon.com/From-Worse-Southern-Vampire-Mysteries/dp/0441015891?tag=NYTBS-20,685 customer reviews,4.4 out of 5 stars,$7.99 
8435,http://www.amazon.com/Where-Are-You-Now-Novel/dp/1416566384?tag=NYTBS-20,621 customer reviews,4.4 out of 5 stars,$8.99 
